seed,netname,use_bit_wise,use_vec_wise,pairwise_multiplication,emb_dim,bit_width,vec_width,grid,k,dataset,task,epochs,batch_size,lr,weight_decay,gamma,note,device_index,test_auc,test_logloss
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.85163688135189,0.31854513585567473
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8531440559075977,0.31720373779535294
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.853949226864405,0.31710175424814224
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8536291833078694,0.3173600971698761
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8491679257998725,0.3206119820475578
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8540884376158878,0.3163684710860252
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.853345038831888,0.31700133681297304
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8527120500804426,0.31817161589860915
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8515607630034211,0.3186348438262939
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.854709729057898,0.31610452979803083
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8539425041638877,0.3169639214873314
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8522335965253547,0.31775006651878357
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8530080118588078,0.31755139529705045
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8528573022149908,0.3173138380050659
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8538277429241123,0.3174404472112656
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.85325145775055,0.3177878215909004
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8528673225627823,0.317757810652256
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8495053532880206,0.32093296498060225
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8509994257507321,0.31989828646183016
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8526429122489132,0.31816802322864535
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8527125845021988,0.3177408516407013
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8515075207856333,0.3189327880740166
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.850390585754595,0.32008927762508393
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8528970928851944,0.31777514815330504
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8532207681592899,0.31727017313241956
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8526643227962405,0.3177140548825264
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8541107629670279,0.3164813965559006
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8541115825897705,0.31672028750181197
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8527034964989868,0.31794293820858
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.84940100257706,0.32091728746891024
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8526780175860018,0.31851925402879716
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.853076285918041,0.3176760464906693
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8527555630677754,0.3176454946398735
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8513088395982505,0.31903543770313264
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8522380412525721,0.31819301247596743
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8531108047838636,0.3177381753921509
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8530250828783661,0.3174522712826729
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8539843512883222,0.31662416607141497
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8544930553639254,0.31612844616174696
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8541741361693873,0.31664128303527833
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8529677806278553,0.31745254397392275
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.848957835954663,0.3212661072611809
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8525312983617501,0.3185728326439857
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.853222821399636,0.31752024590969086
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8529414703505827,0.31757333427667617
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8497818774587624,0.32021754533052443
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.851894071769942,0.3189131051301956
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8539337770905855,0.31705375462770463
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8528016479450352,0.3176356241106987
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8524965933259875,0.3177718997001648
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8537647226665763,0.31681460589170457
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8542291014696912,0.3167500525712967
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8531582701673818,0.3173332497477531
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8486156149582843,0.3215474054217339
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8500715748569523,0.3206347063183784
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8541696566018542,0.31690680533647536
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8535729708121209,0.3172079220414162
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8521063256211594,0.3186989426612854
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8513578350789321,0.31855997294187544
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8528951483047142,0.3173914313316345
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8522300187372238,0.3184502780437469
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8526581801567092,0.31737100780010224
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8524460521440286,0.3177232027053833
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8525355244273536,0.3178624853491783
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8529420264696252,0.3175094723701477
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8497948156751972,0.32011491656303404
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8507844778916208,0.319622765481472
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.854118850011587,0.3170219749212265
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8533659168312449,0.3172709092497826
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8537552561013821,0.31677612513303754
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8517988040409863,0.31821573078632354
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8534192268146142,0.31699789613485335
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.852733573401513,0.31737241595983506
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8517474937429395,0.3184654101729393
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8531705146089028,0.31691841036081314
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8536476490528727,0.3172082245349884
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8530850562718812,0.317670239508152
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8497970014978178,0.3201100766658783
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8507313016567242,0.31967667639255526
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8542301880297514,0.3169268384575844
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8535552598600968,0.3170931443572044
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8536112587654996,0.31687880456447604
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8518724847954349,0.31817859411239624
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8535085474815263,0.3169289201498032
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8526482968398594,0.3174139067530632
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8544446783512905,0.3161927580833435
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8531582017381283,0.3169058933854103
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8534751391271314,0.31727030873298645
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",3,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8529475692509061,0.31773511320352554
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8517568908481306,0.31885080635547636
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8504676362998552,0.32010204792022706
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8524806507443486,0.31758277863264084
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8506721391430296,0.31931073069572447
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8524449995004106,0.3180322632193565
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8532219440913138,0.3170613363385201
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8539187199820845,0.3163779258728027
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8537624872708488,0.31685037463903426
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8525566776903977,0.3175652876496315
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8536984111006616,0.3165400117635727
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8536359421036078,0.3168488502502441
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8534236374172007,0.31677767634391785
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8514461337834991,0.3189959555864334
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8526855911700663,0.31771421283483503
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8527364940907018,0.3173199206590652
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8516096820709542,0.31849297136068344
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8529327003661743,0.3177207112312317
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8531806684861412,0.31735029220581057
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.854297803560843,0.3161013051867485
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.854023540948206,0.3164063051342964
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8533917237159393,0.31719444543123243
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8535664938079099,0.31719969362020495
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8538385115077787,0.3164647430181503
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.853736283692269,0.3165896415710449
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8514017313103478,0.31907485127449037
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8509127686798006,0.31930490136146544
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8524743058535446,0.31766138076782224
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8519876705298731,0.3182254895567894
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8525299459997374,0.31799580752849577
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8528923653429258,0.31748677641153333
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8541144973801688,0.3162690043449402
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8538883891276609,0.3164884939789772
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8530717517858204,0.31748566329479216
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.853089477002704,0.317444010078907
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 6, 6]",10,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8539896528759098,0.3164030000567436
